group_num;n_bins;distance;method
17;115;0.4479;Intersect
17;115;1.144;KL DIV
17;116;0.575189;Bhattacharyya
17;116;3.60921;Chisquare
17;116;0.255898;Correlation
17;116;1.68532;Chisquare Alt
17;116;0.445048;Intersect
17;116;1.16059;KL DIV
17;117;0.5726;Bhattacharyya
17;117;7.85991;Chisquare
17;117;0.23165;Correlation
17;117;1.67106;Chisquare Alt
17;117;0.445604;Intersect
17;117;1.15302;KL DIV
17;118;0.575025;Bhattacharyya
17;118;61.6288;Chisquare
17;118;0.231841;Correlation
17;118;1.68389;Chisquare Alt
17;118;0.44193;Intersect
17;118;1.16986;KL DIV
17;119;0.574077;Bhattacharyya
17;119;3.52;Chisquare
17;119;0.205426;Correlation
17;119;1.67779;Chisquare Alt
17;119;0.444541;Intersect
17;119;1.15811;KL DIV
17;120;0.575461;Bhattacharyya
17;120;3.92729;Chisquare
17;120;0.235107;Correlation
17;120;1.68914;Chisquare Alt
17;120;0.44093;Intersect
17;120;1.16695;KL DIV
17;121;0.574146;Bhattacharyya
17;121;11.5323;Chisquare
17;121;0.217557;Correlation
17;121;1.67477;Chisquare Alt
17;121;0.443107;Intersect
17;121;1.1668;KL DIV
17;122;0.573303;Bhattacharyya
17;122;2.62666;Chisquare
17;122;0.241508;Correlation
17;122;1.68397;Chisquare Alt
17;122;0.441281;Intersect
17;122;1.14657;KL DIV
17;123;0.575678;Bhattacharyya
17;123;2.554;Chisquare
17;123;0.237697;Correlation
17;123;1.68762;Chisquare Alt
17;123;0.441489;Intersect
17;123;1.16801;KL DIV
17;124;0.575629;Bhattacharyya
17;124;7.91881;Chisquare
17;124;0.215469;Correlation
17;124;1.68498;Chisquare Alt
17;124;0.441046;Intersect
17;124;1.17577;KL DIV
17;125;0.574425;Bhattacharyya
17;125;21.3233;Chisquare
17;125;0.226462;Correlation
17;125;1.68241;Chisquare Alt
17;125;0.443925;Intersect
17;125;1.15597;KL DIV
17;126;0.577417;Bhattacharyya
17;126;2.67302;Chisquare
17;126;0.226039;Correlation
17;126;1.6992;Chisquare Alt
17;126;0.438575;Intersect
17;126;1.17652;KL DIV
17;127;0.577034;Bhattacharyya
17;127;2.77242;Chisquare
17;127;0.220213;Correlation
17;127;1.69104;Chisquare Alt
17;127;0.442996;Intersect
17;127;1.18832;KL DIV
17;128;0.576003;Bhattacharyya
17;128;21.4605;Chisquare
17;128;0.224606;Correlation
17;128;1.6937;Chisquare Alt
17;128;0.439461;Intersect
17;128;1.16344;KL DIV
17;129;0.575694;Bhattacharyya
17;129;21.2483;Chisquare
17;129;0.21979;Correlation
17;129;1.68483;Chisquare Alt
17;129;0.444199;Intersect
17;129;1.17605;KL DIV
17;130;0.578592;Bhattacharyya
17;130;2.97711;Chisquare
17;130;0.2189;Correlation
17;130;1.7015;Chisquare Alt
17;130;0.439095;Intersect
17;130;1.19467;KL DIV
17;131;0.575924;Bhattacharyya
17;131;3.47606;Chisquare
17;131;0.231632;Correlation
17;131;1.69127;Chisquare Alt
17;131;0.442633;Intersect
17;131;1.1664;KL DIV
17;132;0.577902;Bhattacharyya
17;132;21.5038;Chisquare
17;132;0.213655;Correlation
17;132;1.69923;Chisquare Alt
17;132;0.440347;Intersect
17;132;1.18454;KL DIV
17;133;0.578079;Bhattacharyya
17;133;8.20714;Chisquare
17;133;0.215388;Correlation
17;133;1.69584;Chisquare Alt
17;133;0.439123;Intersect
17;133;1.18992;KL DIV
17;134;0.577642;Bhattacharyya
17;134;3.51092;Chisquare
17;134;0.228383;Correlation
17;134;1.70278;Chisquare Alt
17;134;0.439129;Intersect
17;134;1.17306;KL DIV
17;135;0.576332;Bhattacharyya
17;135;21.1913;Chisquare
17;135;0.22174;Correlation
17;135;1.68893;Chisquare Alt
17;135;0.441697;Intersect
17;135;1.17928;KL DIV
17;136;0.577875;Bhattacharyya
17;136;7.79274;Chisquare
17;136;0.212406;Correlation
17;136;1.70065;Chisquare Alt
17;136;0.438535;Intersect
17;136;1.18442;KL DIV
17;137;0.576687;Bhattacharyya
17;137;3.39949;Chisquare
17;137;0.223756;Correlation
17;137;1.69493;Chisquare Alt
17;137;0.439564;Intersect
17;137;1.17443;KL DIV
17;138;0.579782;Bhattacharyya
17;138;3.70196;Chisquare
17;138;0.218555;Correlation
17;138;1.71229;Chisquare Alt
17;138;0.438049;Intersect
17;138;1.19356;KL DIV
17;139;0.577316;Bhattacharyya
17;139;7.57643;Chisquare
17;139;0.213373;Correlation
17;139;1.69856;Chisquare Alt
17;139;0.438559;Intersect
17;139;1.19011;KL DIV
17;140;0.578723;Bhattacharyya
17;140;7.99025;Chisquare
17;140;0.219229;Correlation
17;140;1.70611;Chisquare Alt
17;140;0.439071;Intersect
17;140;1.18833;KL DIV
17;141;0.579111;Bhattacharyya
17;141;3.53868;Chisquare
17;141;0.222909;Correlation
17;141;1.70849;Chisquare Alt
17;141;0.438563;Intersect
17;141;1.19474;KL DIV
17;142;0.579807;Bhattacharyya
17;142;2.71668;Chisquare
17;142;0.219569;Correlation
17;142;1.71261;Chisquare Alt
17;142;0.437825;Intersect
17;142;1.19348;KL DIV
17;143;0.578608;Bhattacharyya
17;143;7.8727;Chisquare
17;143;0.228774;Correlation
17;143;1.70097;Chisquare Alt
17;143;0.440638;Intersect
17;143;1.19278;KL DIV
17;144;0.580499;Bhattacharyya
17;144;21.7215;Chisquare
17;144;0.21438;Correlation
17;144;1.71375;Chisquare Alt
17;144;0.437439;Intersect
17;144;1.20957;KL DIV
17;145;0.579932;Bhattacharyya
17;145;3.06078;Chisquare
17;145;0.212406;Correlation
17;145;1.71144;Chisquare Alt
17;145;0.440256;Intersect
17;145;1.19946;KL DIV
17;146;0.578138;Bhattacharyya
17;146;3.48661;Chisquare
17;146;0.225106;Correlation
17;146;1.69947;Chisquare Alt
17;146;0.438399;Intersect
17;146;1.19192;KL DIV
17;147;0.579362;Bhattacharyya
17;147;13.6636;Chisquare
17;147;0.222295;Correlation
17;147;1.70974;Chisquare Alt
17;147;0.43965;Intersect
17;147;1.19233;KL DIV
17;148;0.579275;Bhattacharyya
17;148;2.97377;Chisquare
17;148;0.23155;Correlation
17;148;1.70876;Chisquare Alt
17;148;0.436706;Intersect
17;148;1.19635;KL DIV
17;149;0.580966;Bhattacharyya
17;149;2.65211;Chisquare
17;149;0.198103;Correlation
17;149;1.71788;Chisquare Alt
17;149;0.437462;Intersect
17;149;1.20979;KL DIV
17;150;0.578336;Bhattacharyya
17;150;13.5771;Chisquare
17;150;0.233996;Correlation
17;150;1.70208;Chisquare Alt
17;150;0.441203;Intersect
17;150;1.18971;KL DIV
17;151;0.581181;Bhattacharyya
17;151;21.8782;Chisquare
17;151;0.233052;Correlation
17;151;1.71739;Chisquare Alt
17;151;0.43714;Intersect
17;151;1.20764;KL DIV
17;152;0.580042;Bhattacharyya
17;152;2.44709;Chisquare
17;152;0.215256;Correlation
17;152;1.70928;Chisquare Alt
17;152;0.438731;Intersect
17;152;1.20699;KL DIV
17;153;0.579824;Bhattacharyya
17;153;3.60739;Chisquare
17;153;0.212659;Correlation
17;153;1.71163;Chisquare Alt
17;153;0.435747;Intersect
17;153;1.19501;KL DIV
17;154;0.579699;Bhattacharyya
17;154;21.4088;Chisquare
17;154;0.219676;Correlation
17;154;1.70803;Chisquare Alt
17;154;0.438944;Intersect
17;154;1.20802;KL DIV
17;155;0.581892;Bhattacharyya
17;155;8.11142;Chisquare
17;155;0.225829;Correlation
17;155;1.72107;Chisquare Alt
17;155;0.434335;Intersect
17;155;1.21461;KL DIV
17;156;0.579759;Bhattacharyya
17;156;3.10012;Chisquare
17;156;0.218401;Correlation
17;156;1.71494;Chisquare Alt
17;156;0.435987;Intersect
17;156;1.19581;KL DIV
17;157;0.581371;Bhattacharyya
17;157;6.2084;Chisquare
17;157;0.214937;Correlation
17;157;1.71848;Chisquare Alt
17;157;0.436009;Intersect
17;157;1.22228;KL DIV
17;158;0.580816;Bhattacharyya
17;158;17.9856;Chisquare
17;158;0.222223;Correlation
17;158;1.71942;Chisquare Alt
17;158;0.433124;Intersect
17;158;1.21366;KL DIV
17;159;0.581915;Bhattacharyya
17;159;3.50496;Chisquare
17;159;0.21516;Correlation
17;159;1.72643;Chisquare Alt
17;159;0.435409;Intersect
17;159;1.21141;KL DIV
17;160;0.581951;Bhattacharyya
17;160;2.38206;Chisquare
17;160;0.218345;Correlation
17;160;1.72487;Chisquare Alt
17;160;0.433247;Intersect
17;160;1.2192;KL DIV
17;161;0.582078;Bhattacharyya
17;161;5.39505;Chisquare
17;161;0.218792;Correlation
17;161;1.72393;Chisquare Alt
17;161;0.43477;Intersect
17;161;1.21478;KL DIV
17;162;0.58205;Bhattacharyya
17;162;7.9723;Chisquare
17;162;0.217096;Correlation
17;162;1.724;Chisquare Alt
17;162;0.433604;Intersect
17;162;1.22464;KL DIV
17;163;0.582734;Bhattacharyya
17;163;2.57024;Chisquare
17;163;0.206019;Correlation
17;163;1.72801;Chisquare Alt
17;163;0.434551;Intersect
17;163;1.22168;KL DIV
17;164;0.580987;Bhattacharyya
17;164;5.37693;Chisquare
17;164;0.230435;Correlation
17;164;1.71675;Chisquare Alt
17;164;0.433771;Intersect
17;164;1.21244;KL DIV
17;165;0.582007;Bhattacharyya
17;165;7.84102;Chisquare
17;165;0.218508;Correlation
17;165;1.72312;Chisquare Alt
17;165;0.435703;Intersect
17;165;1.22104;KL DIV
17;166;0.583038;Bhattacharyya
17;166;13.9487;Chisquare
17;166;0.212057;Correlation
17;166;1.7262;Chisquare Alt
17;166;0.43414;Intersect
17;166;1.22915;KL DIV
17;167;0.582551;Bhattacharyya
17;167;2.91748;Chisquare
17;167;0.213933;Correlation
17;167;1.72927;Chisquare Alt
17;167;0.433751;Intersect
17;167;1.22006;KL DIV
17;168;0.58237;Bhattacharyya
17;168;3.47554;Chisquare
17;168;0.223181;Correlation
17;168;1.72457;Chisquare Alt
17;168;0.433523;Intersect
17;168;1.22326;KL DIV
17;169;0.58378;Bhattacharyya
17;169;14.085;Chisquare
17;169;0.196526;Correlation
17;169;1.73062;Chisquare Alt
17;169;0.434652;Intersect
17;169;1.23377;KL DIV
17;170;0.583061;Bhattacharyya
17;170;2.90294;Chisquare
17;170;0.219988;Correlation
17;170;1.72938;Chisquare Alt
17;170;0.435378;Intersect
17;170;1.22695;KL DIV
17;171;0.58362;Bhattacharyya
17;171;2.79432;Chisquare
17;171;0.211805;Correlation
17;171;1.7328;Chisquare Alt
17;171;0.433885;Intersect
17;171;1.2332;KL DIV
17;172;0.582584;Bhattacharyya
17;172;3.61743;Chisquare
17;172;0.221227;Correlation
17;172;1.72639;Chisquare Alt
17;172;0.434503;Intersect
17;172;1.21986;KL DIV
17;173;0.584335;Bhattacharyya
17;173;13.9259;Chisquare
17;173;0.198845;Correlation
17;173;1.73486;Chisquare Alt
17;173;0.434429;Intersect
17;173;1.23305;KL DIV
17;174;0.584626;Bhattacharyya
17;174;2.80466;Chisquare
17;174;0.205663;Correlation
17;174;1.73616;Chisquare Alt
17;174;0.433614;Intersect
17;174;1.24016;KL DIV
17;175;0.582755;Bhattacharyya
17;175;3.7209;Chisquare
17;175;0.218636;Correlation
17;175;1.72709;Chisquare Alt
17;175;0.434177;Intersect
17;175;1.22472;KL DIV
17;176;0.584644;Bhattacharyya
17;176;5.01808;Chisquare
17;176;0.211774;Correlation
17;176;1.73417;Chisquare Alt
17;176;0.433124;Intersect
17;176;1.24436;KL DIV
17;177;0.586146;Bhattacharyya
17;177;18.5397;Chisquare
17;177;0.205514;Correlation
17;177;1.74148;Chisquare Alt
17;177;0.430773;Intersect
17;177;1.25965;KL DIV
17;178;0.583729;Bhattacharyya
17;178;3.4579;Chisquare
17;178;0.232358;Correlation
17;178;1.73672;Chisquare Alt
17;178;0.432678;Intersect
17;178;1.22694;KL DIV
17;179;0.585639;Bhattacharyya
17;179;4.9444;Chisquare
17;179;0.210167;Correlation
17;179;1.74429;Chisquare Alt
17;179;0.428893;Intersect
17;179;1.24978;KL DIV
17;180;0.585431;Bhattacharyya
17;180;18.4;Chisquare
17;180;0.207829;Correlation
17;180;1.7383;Chisquare Alt
17;180;0.433721;Intersect
17;180;1.2548;KL DIV
17;181;0.585668;Bhattacharyya
17;181;8.18792;Chisquare
17;181;0.209454;Correlation
17;181;1.7453;Chisquare Alt
17;181;0.429131;Intersect
17;181;1.24203;KL DIV
17;182;0.585825;Bhattacharyya
17;182;2.63486;Chisquare
17;182;0.215588;Correlation
17;182;1.74501;Chisquare Alt
17;182;0.432531;Intersect
17;182;1.24934;KL DIV
17;183;0.585105;Bhattacharyya
17;183;3.91276;Chisquare
17;183;0.211507;Correlation
17;183;1.73978;Chisquare Alt
17;183;0.429378;Intersect
17;183;1.2505;KL DIV
17;184;0.585031;Bhattacharyya
17;184;8.25013;Chisquare
17;184;0.227056;Correlation
17;184;1.73713;Chisquare Alt
17;184;0.433748;Intersect
17;184;1.23738;KL DIV
17;185;0.585451;Bhattacharyya
17;185;2.44948;Chisquare
17;185;0.221147;Correlation
17;185;1.74424;Chisquare Alt
17;185;0.429643;Intersect
17;185;1.253;KL DIV
17;186;0.585077;Bhattacharyya
17;186;4.18974;Chisquare
17;186;0.21467;Correlation
17;186;1.73706;Chisquare Alt
17;186;0.432122;Intersect
17;186;1.2461;KL DIV
17;187;0.585711;Bhattacharyya
17;187;5.55599;Chisquare
17;187;0.209366;Correlation
17;187;1.74419;Chisquare Alt
17;187;0.429871;Intersect
17;187;1.25162;KL DIV
17;188;0.585588;Bhattacharyya
17;188;8.15807;Chisquare
17;188;0.213216;Correlation
17;188;1.74113;Chisquare Alt
17;188;0.430751;Intersect
17;188;1.2471;KL DIV
17;189;0.586949;Bhattacharyya
17;189;2.44828;Chisquare
17;189;0.213437;Correlation
17;189;1.75397;Chisquare Alt
17;189;0.426572;Intersect
17;189;1.26005;KL DIV
17;190;0.585354;Bhattacharyya
17;190;5.40657;Chisquare
17;190;0.196275;Correlation
17;190;1.73855;Chisquare Alt
17;190;0.43209;Intersect
17;190;1.25138;KL DIV
17;191;0.586667;Bhattacharyya
17;191;3.84364;Chisquare
17;191;0.201149;Correlation
17;191;1.74866;Chisquare Alt
17;191;0.429286;Intersect
17;191;1.25759;KL DIV
17;192;0.58643;Bhattacharyya
17;192;13.925;Chisquare
17;192;0.21561;Correlation
17;192;1.744;Chisquare Alt
17;192;0.431149;Intersect
17;192;1.26309;KL DIV
17;193;0.586971;Bhattacharyya
17;193;3.37183;Chisquare
17;193;0.195083;Correlation
17;193;1.75524;Chisquare Alt
17;193;0.428082;Intersect
17;193;1.26559;KL DIV
17;194;0.586852;Bhattacharyya
17;194;3.92918;Chisquare
17;194;0.205873;Correlation
17;194;1.74412;Chisquare Alt
17;194;0.430505;Intersect
17;194;1.26571;KL DIV
17;195;0.587679;Bhattacharyya
17;195;13.6549;Chisquare
17;195;0.208492;Correlation
17;195;1.75525;Chisquare Alt
17;195;0.427102;Intersect
17;195;1.27068;KL DIV
17;196;0.586691;Bhattacharyya
17;196;3.43016;Chisquare
17;196;0.213945;Correlation
17;196;1.74918;Chisquare Alt
17;196;0.429986;Intersect
17;196;1.25522;KL DIV
17;197;0.586767;Bhattacharyya
17;197;3.44829;Chisquare
17;197;0.190812;Correlation
17;197;1.75166;Chisquare Alt
17;197;0.426546;Intersect
17;197;1.26804;KL DIV
17;198;0.588482;Bhattacharyya
17;198;5.18061;Chisquare
17;198;0.217307;Correlation
17;198;1.75414;Chisquare Alt
17;198;0.428728;Intersect
17;198;1.2738;KL DIV
17;199;0.587971;Bhattacharyya
17;199;10.594;Chisquare
17;199;0.209108;Correlation
17;199;1.75531;Chisquare Alt
17;199;0.427218;Intersect
17;199;1.26803;KL DIV
17;200;0.58867;Bhattacharyya
17;200;2.88254;Chisquare
17;200;0.203382;Correlation
17;200;1.76099;Chisquare Alt
17;200;0.427346;Intersect
17;200;1.27479;KL DIV
17;201;0.588646;Bhattacharyya
17;201;4.75998;Chisquare
17;201;0.208833;Correlation
17;201;1.75701;Chisquare Alt
17;201;0.428002;Intersect
17;201;1.27963;KL DIV
17;202;0.589456;Bhattacharyya
17;202;4.48479;Chisquare
17;202;0.20351;Correlation
17;202;1.76297;Chisquare Alt
17;202;0.426318;Intersect
17;202;1.27872;KL DIV
17;203;0.58934;Bhattacharyya
17;203;18.3062;Chisquare
17;203;0.214381;Correlation
17;203;1.76346;Chisquare Alt
17;203;0.42484;Intersect
17;203;1.28321;KL DIV
17;204;0.589981;Bhattacharyya
17;204;3.64046;Chisquare
17;204;0.194979;Correlation
17;204;1.76628;Chisquare Alt
17;204;0.424674;Intersect
17;204;1.28811;KL DIV
17;205;0.588827;Bhattacharyya
17;205;4.35145;Chisquare
17;205;0.21628;Correlation
17;205;1.7567;Chisquare Alt
17;205;0.426006;Intersect
17;205;1.28669;KL DIV
17;206;0.590307;Bhattacharyya
17;206;5.71391;Chisquare
17;206;0.207063;Correlation
17;206;1.77008;Chisquare Alt
17;206;0.424124;Intersect
17;206;1.28604;KL DIV
17;207;0.590421;Bhattacharyya
17;207;2.53117;Chisquare
17;207;0.189203;Correlation
17;207;1.77068;Chisquare Alt
17;207;0.424639;Intersect
17;207;1.2901;KL DIV
17;208;0.589246;Bhattacharyya
17;208;4.29674;Chisquare
17;208;0.215973;Correlation
17;208;1.76424;Chisquare Alt
17;208;0.424621;Intersect
17;208;1.28703;KL DIV
17;209;0.589912;Bhattacharyya
17;209;4.38502;Chisquare
17;209;0.202211;Correlation
17;209;1.76579;Chisquare Alt
17;209;0.426022;Intersect
17;209;1.28415;KL DIV
17;210;0.590873;Bhattacharyya
17;210;7.99318;Chisquare
17;210;0.193269;Correlation
17;210;1.77436;Chisquare Alt
17;210;0.423156;Intersect
17;210;1.29472;KL DIV
17;211;0.590702;Bhattacharyya
17;211;2.58112;Chisquare
17;211;0.190869;Correlation
17;211;1.77288;Chisquare Alt
17;211;0.424075;Intersect
17;211;1.29659;KL DIV
17;212;0.590189;Bhattacharyya
17;212;4.54052;Chisquare
17;212;0.219048;Correlation
17;212;1.76631;Chisquare Alt
17;212;0.426154;Intersect
17;212;1.29436;KL DIV
17;213;0.590773;Bhattacharyya
17;213;5.61754;Chisquare
17;213;0.188492;Correlation
17;213;1.76981;Chisquare Alt
17;213;0.425588;Intersect
17;213;1.29755;KL DIV
17;214;0.591203;Bhattacharyya
17;214;13.7977;Chisquare
17;214;0.180421;Correlation
17;214;1.77282;Chisquare Alt
17;214;0.424766;Intersect
17;214;1.2951;KL DIV
17;215;0.589912;Bhattacharyya
17;215;4.20058;Chisquare
17;215;0.205203;Correlation
17;215;1.76456;Chisquare Alt
17;215;0.425753;Intersect
17;215;1.29281;KL DIV
17;216;0.591306;Bhattacharyya
17;216;5.77651;Chisquare
17;216;0.211987;Correlation
17;216;1.77069;Chisquare Alt
17;216;0.424706;Intersect
17;216;1.30649;KL DIV
17;217;0.592382;Bhattacharyya
17;217;5.01121;Chisquare
17;217;0.187913;Correlation
17;217;1.78142;Chisquare Alt
17;217;0.420153;Intersect
17;217;1.30599;KL DIV
17;218;0.5926;Bhattacharyya
17;218;10.8371;Chisquare
17;218;0.184753;Correlation
17;218;1.7819;Chisquare Alt
17;218;0.422324;Intersect
17;218;1.31086;KL DIV
17;219;0.591138;Bhattacharyya
17;219;4.08317;Chisquare
17;219;0.202609;Correlation
17;219;1.77296;Chisquare Alt
17;219;0.422426;Intersect
17;219;1.30289;KL DIV
17;220;0.591189;Bhattacharyya
17;220;4.88002;Chisquare
17;220;0.221251;Correlation
17;220;1.77385;Chisquare Alt
17;220;0.422968;Intersect
17;220;1.30545;KL DIV
17;221;0.592965;Bhattacharyya
17;221;4.33037;Chisquare
17;221;0.176869;Correlation
17;221;1.7836;Chisquare Alt
17;221;0.42194;Intersect
17;221;1.3096;KL DIV
17;222;0.592271;Bhattacharyya
17;222;2.52213;Chisquare
17;222;0.204639;Correlation
17;222;1.78377;Chisquare Alt
17;222;0.420944;Intersect
17;222;1.31095;KL DIV
17;223;0.592521;Bhattacharyya
17;223;3.88771;Chisquare
17;223;0.20622;Correlation
17;223;1.77904;Chisquare Alt
17;223;0.421682;Intersect
17;223;1.31155;KL DIV
17;224;0.592197;Bhattacharyya
17;224;4.23384;Chisquare
17;224;0.191066;Correlation
17;224;1.78307;Chisquare Alt
17;224;0.421251;Intersect
17;224;1.31152;KL DIV
17;225;0.594547;Bhattacharyya
17;225;10.6974;Chisquare
17;225;0.193693;Correlation
17;225;1.79264;Chisquare Alt
17;225;0.41971;Intersect
17;225;1.32897;KL DIV
17;226;0.591752;Bhattacharyya
17;226;3.50263;Chisquare
17;226;0.212687;Correlation
17;226;1.77601;Chisquare Alt
17;226;0.421807;Intersect
17;226;1.32219;KL DIV
17;227;0.593472;Bhattacharyya
17;227;4.33915;Chisquare
17;227;0.186216;Correlation
17;227;1.78678;Chisquare Alt
17;227;0.419861;Intersect
17;227;1.31322;KL DIV
17;228;0.593776;Bhattacharyya
17;228;4.23382;Chisquare
17;228;0.201874;Correlation
17;228;1.78571;Chisquare Alt
17;228;0.421633;Intersect
17;228;1.32973;KL DIV
17;229;0.595283;Bhattacharyya
17;229;18.4033;Chisquare
17;229;0.201025;Correlation
17;229;1.79652;Chisquare Alt
17;229;0.41785;Intersect
17;229;1.33463;KL DIV
17;230;0.592459;Bhattacharyya
17;230;4.32047;Chisquare
17;230;0.207083;Correlation
17;230;1.77718;Chisquare Alt
17;230;0.422505;Intersect
17;230;1.32182;KL DIV
17;231;0.595444;Bhattacharyya
17;231;4.31555;Chisquare
17;231;0.159151;Correlation
17;231;1.79692;Chisquare Alt
17;231;0.418017;Intersect
17;231;1.33809;KL DIV
17;232;0.59438;Bhattacharyya
17;232;4.31173;Chisquare
17;232;0.211188;Correlation
17;232;1.78832;Chisquare Alt
17;232;0.42177;Intersect
17;232;1.3291;KL DIV
17;233;0.595194;Bhattacharyya
17;233;2.63229;Chisquare
17;233;0.19727;Correlation
17;233;1.80101;Chisquare Alt
17;233;0.416394;Intersect
17;233;1.33153;KL DIV
17;234;0.593254;Bhattacharyya
17;234;4.37051;Chisquare
17;234;0.184238;Correlation
17;234;1.78268;Chisquare Alt
17;234;0.422836;Intersect
17;234;1.32689;KL DIV
17;235;0.596127;Bhattacharyya
17;235;4.38581;Chisquare
17;235;0.175004;Correlation
17;235;1.801;Chisquare Alt
17;235;0.416673;Intersect
17;235;1.33918;KL DIV
17;236;0.595433;Bhattacharyya
17;236;4.98019;Chisquare
17;236;0.206008;Correlation
17;236;1.7967;Chisquare Alt
17;236;0.41776;Intersect
17;236;1.34138;KL DIV
17;237;0.594726;Bhattacharyya
17;237;4.19709;Chisquare
17;237;0.195306;Correlation
17;237;1.79211;Chisquare Alt
17;237;0.418432;Intersect
17;237;1.33535;KL DIV
17;238;0.596158;Bhattacharyya
17;238;4.29239;Chisquare
17;238;0.156323;Correlation
17;238;1.80146;Chisquare Alt
17;238;0.416845;Intersect
17;238;1.34252;KL DIV
17;239;0.595961;Bhattacharyya
17;239;3.79304;Chisquare
17;239;0.188248;Correlation
17;239;1.7984;Chisquare Alt
17;239;0.418301;Intersect
17;239;1.34597;KL DIV
17;240;0.596603;Bhattacharyya
17;240;10.6453;Chisquare
17;240;0.18796;Correlation
17;240;1.80389;Chisquare Alt
17;240;0.417083;Intersect
17;240;1.34786;KL DIV
17;241;0.59575;Bhattacharyya
17;241;4.4051;Chisquare
17;241;0.183534;Correlation
17;241;1.79987;Chisquare Alt
17;241;0.417329;Intersect
17;241;1.33834;KL DIV
17;242;0.597106;Bhattacharyya
17;242;5.59413;Chisquare
17;242;0.190575;Correlation
17;242;1.80581;Chisquare Alt
17;242;0.415723;Intersect
17;242;1.35608;KL DIV
17;243;0.597339;Bhattacharyya
17;243;4.35052;Chisquare
17;243;0.17109;Correlation
17;243;1.80742;Chisquare Alt
17;243;0.415961;Intersect
17;243;1.35628;KL DIV
17;244;0.596669;Bhattacharyya
17;244;2.72289;Chisquare
17;244;0.192368;Correlation
17;244;1.80905;Chisquare Alt
17;244;0.415136;Intersect
17;244;1.35026;KL DIV
17;245;0.597539;Bhattacharyya
17;245;4.38998;Chisquare
17;245;0.18368;Correlation
17;245;1.80892;Chisquare Alt
17;245;0.415639;Intersect
17;245;1.35577;KL DIV
17;246;0.597216;Bhattacharyya
17;246;4.31508;Chisquare
17;246;0.187236;Correlation
17;246;1.80668;Chisquare Alt
17;246;0.415493;Intersect
17;246;1.35884;KL DIV
17;247;0.597784;Bhattacharyya
17;247;4.37685;Chisquare
17;247;0.175569;Correlation
17;247;1.80992;Chisquare Alt
17;247;0.415391;Intersect
17;247;1.36276;KL DIV
17;248;0.596837;Bhattacharyya
17;248;4.40183;Chisquare
17;248;0.183392;Correlation
17;248;1.80569;Chisquare Alt
17;248;0.416154;Intersect
17;248;1.35085;KL DIV
17;249;0.597947;Bhattacharyya
17;249;4.35244;Chisquare
17;249;0.182605;Correlation
17;249;1.8108;Chisquare Alt
17;249;0.415088;Intersect
17;249;1.36291;KL DIV
17;250;0.598551;Bhattacharyya
17;250;4.36752;Chisquare
17;250;0.181831;Correlation
17;250;1.8147;Chisquare Alt
17;250;0.414515;Intersect
17;250;1.36298;KL DIV
17;251;0.59828;Bhattacharyya
17;251;4.36363;Chisquare
17;251;0.174392;Correlation
17;251;1.81234;Chisquare Alt
17;251;0.414903;Intersect
17;251;1.37017;KL DIV
17;252;0.598453;Bhattacharyya
17;252;4.35581;Chisquare
17;252;0.175836;Correlation
17;252;1.81437;Chisquare Alt
17;252;0.414354;Intersect
17;252;1.36595;KL DIV
17;253;0.598399;Bhattacharyya
17;253;4.36524;Chisquare
17;253;0.18807;Correlation
17;253;1.81281;Chisquare Alt
17;253;0.414785;Intersect
17;253;1.37048;KL DIV
17;254;0.598905;Bhattacharyya
17;254;4.36861;Chisquare
17;254;0.180858;Correlation
17;254;1.81638;Chisquare Alt
17;254;0.414051;Intersect
17;254;1.37352;KL DIV
17;255;0.598905;Bhattacharyya
17;255;4.36861;Chisquare
17;255;0.180888;Correlation
17;255;1.81638;Chisquare Alt
17;255;0.414051;Intersect
17;255;1.37352;KL DIV
18;1;0;Bhattacharyya
18;1;0;Chisquare
18;1;1;Correlation
18;1;0;Chisquare Alt
18;1;1;Intersect
18;1;0;KL DIV
18;2;0.0329142;Bhattacharyya
18;2;0.00817393;Chisquare
18;2;0.996164;Correlation
18;2;0.00862855;Chisquare Alt
18;2;0.966506;Intersect
18;2;0.00443975;KL DIV
18;3;0.0251651;Bhattacharyya
18;3;0.00537328;Chisquare
18;3;0.999715;Correlation
18;3;0.00505242;Chisquare Alt
18;3;0.982089;Intersect
18;3;0.00249159;KL DIV
18;4;0.0589287;Bhattacharyya
18;4;0.0191187;Chisquare
18;4;0.997893;Correlation
18;4;0.0248057;Chisquare Alt
18;4;0.957777;Intersect
18;4;0.0134398;KL DIV
18;5;0.0365192;Bhattacharyya
18;5;0.0112386;Chisquare
18;5;0.998566;Correlation
18;5;0.0106307;Chisquare Alt
18;5;0.97017;Intersect
18;5;0.00526603;KL DIV
18;6;0.0662685;Bhattacharyya
18;6;0.0234227;Chisquare
18;6;0.998321;Correlation
18;6;0.0289469;Chisquare Alt
18;6;0.956261;Intersect
18;6;0.0276575;KL DIV
18;7;0.0514798;Bhattacharyya
18;7;0.023469;Chisquare
18;7;0.997659;Correlation
18;7;0.0210195;Chisquare Alt
18;7;0.95421;Intersect
18;7;0.0103551;KL DIV
18;8;0.0672172;Bhattacharyya
18;8;0.0309503;Chisquare
18;8;0.997979;Correlation
18;8;0.0328909;Chisquare Alt
18;8;0.953269;Intersect
18;8;0.0173549;KL DIV
18;9;0.0609267;Bhattacharyya
18;9;0.037027;Chisquare
